ax,ay,az,gx,gy,gz,sequence_id
2.83,-0.4,8.94,0.0,-0.03,-0.03,32
3.04,-0.35,8.95,0.01,-0.03,-0.05,32
3.1,-0.33,8.96,0.03,-0.06,-0.01,32
3.06,-0.29,9.04,-0.0,-0.0,-0.02,32
2.98,-0.31,8.93,-0.01,-0.02,-0.01,32
3.02,-0.4,8.95,0.01,-0.06,-0.03,32
3.1,-0.38,9.01,0.03,-0.08,-0.01,32
2.58,-0.45,9.02,0.01,-0.07,-0.08,32
3.06,-0.48,9.17,-0.04,-0.06,-0.15,32
3.28,-0.03,9.74,-0.17,0.17,-0.28,32
4.5,0.27,13.9,-0.39,0.4,-0.2,32
5.8,1.26,18.41,-0.64,-0.77,0.02,32
6.83,1.98,19.58,-2.14,-0.14,0.55,32
6.69,2.7,18.29,-3.11,-0.56,0.88,32
5.85,3.32,15.22,-3.94,-0.87,1.48,32
3.51,4.16,11.56,-5.12,-0.34,1.86,32
2.49,4.61,7.91,-5.88,-0.38,1.96,32
1.64,4.75,1.36,-6.54,0.51,2.27,32
0.16,2.14,-7.56,-6.54,2.06,2.12,32
-0.84,-1.2,-11.83,-4.8,1.66,1.61,32
-0.97,-3.24,-12.53,-3.42,1.06,1.03,32
-1.23,-5.45,-14.81,-1.74,-0.09,0.85,32
-2.44,-6.99,-13.72,-0.44,-0.32,0.48,32
-2.51,-7.98,-10.74,0.32,-0.18,0.11,32
-2.1,-8.41,-6.61,0.61,-0.14,-0.14,32
-0.89,-8.83,-4.17,0.47,-0.09,-0.25,32
2.56,-1.1,8.99,0.02,-0.02,-0.04,33
2.56,-1.05,9.1,0.02,-0.03,-0.04,33
2.52,-1.07,8.93,-0.0,0.03,-0.04,33
2.58,-1.08,9.02,0.02,0.02,-0.03,33
2.52,-1.01,9.3,0.01,-0.04,-0.01,33
2.6,-1.01,9.0,-0.04,0.02,-0.02,33
2.49,-1.11,9.13,-0.01,-0.0,-0.01,33
2.46,-1.05,8.86,-0.0,0.01,-0.02,33
2.49,-1.03,9.0,0.03,0.01,-0.01,33
2.49,-1.05,9.1,0.01,-0.01,-0.01,33
2.48,-1.01,9.04,0.01,-0.0,-0.02,33
2.59,-1.05,9.01,0.01,-0.0,-0.01,33
2.36,-1.04,9.01,0.01,-0.03,-0.01,33
2.62,-1.02,8.99,0.04,-0.02,-0.03,33
2.63,-0.96,9.15,0.02,-0.06,-0.0,33
2.71,-0.96,8.97,0.01,-0.02,0.01,33
2.56,-0.98,8.97,0.02,0.02,0.02,33
2.45,-0.97,9.11,0.01,-0.02,0.02,33
2.43,-1.02,8.88,0.01,-0.01,-0.0,33
2.54,-0.95,9.0,0.05,-0.01,-0.03,33
2.65,-0.88,9.2,0.03,-0.01,-0.01,33
2.6,-0.86,8.98,0.03,-0.05,0.01,33
2.61,-0.92,8.98,0.06,-0.09,0.03,33
2.56,-0.9,9.11,0.05,-0.09,0.02,33
2.66,-0.87,9.01,0.05,-0.06,-0.01,33
2.66,-0.83,9.21,0.01,-0.02,-0.01,33
2.61,-0.83,8.9,0.0,-0.0,-0.03,33
2.67,-0.77,8.98,0.04,0.0,-0.03,33
2.78,-0.73,9.04,0.01,0.11,-0.05,33
2.72,-0.79,8.8,0.05,0.05,0.01,33
2.28,-0.91,8.8,0.13,0.01,-0.0,33
2.46,-0.73,8.84,0.2,-0.03,-0.05,33
2.57,-0.58,9.39,0.17,-0.05,-0.07,33
2.83,-0.42,9.42,0.08,-0.06,-0.05,33
2.79,-0.43,9.26,-0.03,-0.02,-0.01,33
2.67,-0.54,8.72,0.01,-0.04,0.03,33
2.49,-0.55,9.17,0.04,-0.04,0.0,33
2.7,-0.49,9.05,0.01,-0.03,-0.01,33
2.56,-0.29,9.02,0.01,0.05,-0.04,33
3.02,-0.54,9.39,-0.07,0.18,-0.06,33
1.78,-0.76,9.08,-0.12,0.17,-0.15,33
1.81,-0.35,10.38,-0.17,0.56,-0.55,33
2.29,-0.39,12.03,-0.14,0.63,-0.66,33
6.56,1.79,19.48,-0.34,-1.47,0.22,33
5.64,1.59,20.53,-1.78,-1.0,0.93,33
4.74,1.97,17.92,-3.03,-0.49,1.18,33
3.29,2.62,15.87,-3.88,-1.33,1.24,33
4.26,4.12,11.88,-5.03,-1.28,1.41,33
3.41,5.1,6.23,-6.04,-0.3,1.91,33
3.09,5.32,0.3,-6.48,0.27,2.52,33
0.61,3.02,-6.15,-6.48,1.31,2.79,33
-3.11,-2.65,-13.0,-4.15,0.44,2.27,33
-2.23,-4.52,-9.84,-2.63,-0.14,1.3,33
-3.22,-6.41,-12.53,-1.58,-0.36,1.11,33
-5.22,-8.12,-12.65,-0.66,-0.34,0.63,33
-4.3,-8.58,-10.25,0.25,-0.21,-0.2,33
-2.56,-8.79,-6.38,0.57,0.04,-0.47,33
-0.91,-8.58,-2.66,0.54,-0.12,-0.48,33
-0.31,-9.02,-3.29,0.06,0.31,-0.17,33
2.61,-0.53,9.18,0.0,0.01,-0.02,34
2.49,-0.54,8.95,-0.01,-0.02,-0.01,34
2.56,-0.55,9.05,0.02,-0.02,-0.02,34
2.58,-0.52,9.09,0.01,-0.02,-0.03,34
2.48,-0.62,8.83,0.01,0.01,-0.02,34
2.51,-0.48,9.18,0.01,-0.01,-0.01,34
2.62,-0.52,9.12,0.01,-0.02,-0.02,34
2.66,-0.46,9.08,-0.02,0.01,-0.02,34
2.5,-0.5,9.23,-0.0,-0.01,-0.02,34
2.52,-0.53,8.94,-0.04,-0.02,-0.04,34
2.62,-0.49,9.04,0.02,-0.03,-0.05,34
2.65,-0.48,9.09,-0.03,-0.0,-0.02,34
2.55,-0.51,9.0,0.01,-0.02,-0.02,34
2.59,-0.53,9.12,-0.01,-0.02,-0.02,34
2.66,-0.47,9.07,-0.01,-0.0,-0.02,34
2.57,-0.54,8.97,0.01,-0.0,-0.01,34
2.68,-0.49,9.22,-0.01,0.0,-0.02,34
2.64,-0.48,8.88,-0.01,0.01,-0.0,34
2.52,-0.48,9.1,0.01,0.02,-0.0,34
2.46,-0.48,9.08,0.0,0.02,-0.02,34
2.56,-0.51,8.89,0.02,0.02,-0.02,34
2.57,-0.44,9.01,0.06,-0.02,-0.01,34
2.49,-0.45,9.18,0.06,-0.03,-0.02,34
2.68,-0.38,9.16,0.02,-0.01,-0.02,34
2.71,-0.37,8.89,0.02,0.0,0.02,34
2.44,-0.4,9.22,0.04,0.01,0.02,34
2.36,-0.39,9.15,-0.02,0.01,-0.01,34
2.52,-0.44,9.06,-0.0,-0.03,-0.04,34
2.71,-0.48,9.05,0.0,-0.05,-0.02,34
2.42,-0.42,9.07,-0.01,0.06,-0.04,34
1.68,-0.4,9.45,0.01,-0.01,-0.16,34
2.89,-0.53,9.45,-0.04,0.53,-0.36,34
2.38,0.37,14.5,0.32,-0.05,-0.44,34
6.72,2.99,20.56,-0.7,-0.93,0.03,34
5.48,2.85,19.78,-2.6,0.26,0.77,34
3.62,2.29,16.25,-3.62,0.42,0.96,34
2.48,2.36,13.93,-4.24,-0.2,0.87,34
0.98,2.54,10.8,-5.03,-0.44,0.67,34
2.66,1.98,4.73,-5.23,-0.63,0.98,34
2.17,1.94,2.87,-5.6,0.37,1.4,34
1.37,1.21,-1.21,-6.3,1.76,1.19,34
1.16,-1.17,-8.07,-5.76,1.28,1.04,34
-0.48,-5.02,-14.13,-3.49,0.22,0.84,34
-1.17,-5.51,-11.68,-1.85,-0.82,0.53,34
-1.33,-6.97,-15.48,-0.67,-0.97,0.47,34
-3.3,-8.1,-11.7,0.28,-0.39,0.07,34
-1.85,-8.68,-6.93,0.85,-0.05,-0.39,34
-0.25,-8.74,-2.37,0.58,0.16,-0.4,34
0.12,-9.41,-2.77,0.24,0.14,-0.28,34
0.22,-9.42,-3.22,0.01,0.03,-0.16,34
0.01,-9.5,-3.99,0.09,-0.24,-0.05,34
-0.06,-9.22,-4.69,-0.1,0.0,0.01,34
-0.35,-9.17,-4.83,0.04,-0.05,-0.0,34
-0.6,-9.14,-4.96,0.05,-0.04,-0.04,34
2.78,-0.25,8.89,0.02,0.0,-0.03,35
2.78,-0.19,9.21,0.02,-0.02,-0.03,35
2.77,-0.22,9.02,-0.03,-0.0,-0.03,35
2.78,-0.21,8.93,0.0,-0.01,-0.03,35
2.8,-0.19,9.18,-0.01,-0.0,-0.03,35
2.77,-0.29,8.88,-0.01,-0.02,-0.03,35
2.82,-0.24,8.98,0.02,-0.0,-0.04,35
2.8,-0.17,9.02,0.02,-0.0,-0.02,35
2.76,-0.18,9.08,0.01,-0.01,-0.03,35
2.81,-0.18,9.03,0.01,-0.01,-0.03,35
2.85,-0.18,8.98,-0.01,0.01,-0.02,35
2.73,-0.17,9.05,0.02,-0.01,-0.02,35
2.76,-0.12,9.38,-0.04,-0.03,-0.01,35
2.8,-0.23,8.68,-0.04,0.01,-0.02,35
2.8,-0.22,9.08,0.02,-0.01,-0.01,35
2.72,-0.19,9.05,-0.02,0.02,-0.03,35
2.67,-0.23,8.84,0.04,-0.01,-0.03,35
2.68,-0.16,8.92,0.08,-0.06,-0.04,35
2.84,-0.03,9.39,0.07,-0.06,-0.06,35
3.14,-0.11,9.03,-0.03,0.01,-0.03,35
2.78,-0.06,8.92,0.0,0.01,0.01,35
2.8,-0.11,9.05,0.01,0.01,-0.01,35
2.63,-0.17,9.14,-0.01,-0.02,-0.01,35
2.69,-0.15,8.94,0.02,-0.08,-0.04,35
2.86,-0.07,9.0,0.03,-0.11,-0.04,35
3.08,0.04,9.06,0.01,-0.04,-0.03,35
3.0,0.02,9.02,-0.01,0.0,-0.01,35
2.93,-0.06,8.93,-0.01,0.0,0.01,35
2.79,-0.14,8.98,0.0,0.02,-0.01,35
2.83,-0.05,8.95,0.02,-0.02,-0.02,35
3.11,-0.2,9.02,0.01,0.02,-0.01,35
2.79,0.06,8.83,0.04,-0.01,0.03,35
2.8,0.08,9.26,0.01,-0.04,-0.02,35
2.34,-0.12,9.94,-0.05,-0.04,-0.01,35
3.21,-0.23,8.98,-0.29,0.27,-0.19,35
2.72,0.15,10.94,-0.48,0.96,-0.22,35
4.38,0.41,15.7,-0.32,-0.4,-0.29,35
5.32,1.63,20.43,-1.32,-0.53,0.4,35
4.88,2.47,19.53,-2.73,-0.34,0.56,35
4.54,3.82,18.21,-4.1,-0.4,0.73,35
3.96,5.2,15.04,-5.38,-0.45,1.16,35
2.45,6.0,9.42,-6.7,-0.1,1.23,35
1.68,5.43,1.01,-7.24,0.42,1.67,35
-1.08,0.62,-9.64,-6.05,0.46,1.7,35
-0.17,-2.04,-7.9,-4.01,0.44,1.05,35
-0.12,-3.48,-10.3,-3.09,-0.12,0.95,35
-0.23,-5.48,-12.25,-2.1,0.61,0.92,35
-3.11,-7.6,-13.88,-0.97,-0.09,0.56,35
-2.47,-7.97,-10.74,0.15,-0.11,-0.13,35
-0.68,-8.58,-8.0,0.53,0.06,-0.25,35
2.62,0.15,9.32,-0.01,0.02,-0.02,36
2.36,0.04,8.99,-0.05,0.01,0.03,36
2.12,-0.07,8.95,0.02,-0.0,0.01,36
2.17,-0.06,9.29,-0.01,0.08,-0.03,36
2.26,0.07,8.92,0.02,-0.06,-0.03,36
2.34,0.16,9.27,0.07,-0.06,-0.04,36
2.37,0.14,9.34,0.01,-0.05,-0.01,36
2.32,0.08,9.11,-0.04,0.01,-0.02,36
2.41,0.09,9.04,-0.01,-0.01,-0.02,36
2.26,0.1,9.07,0.01,-0.0,-0.02,36
2.35,0.07,9.15,-0.0,-0.01,-0.02,36
2.29,0.08,8.95,0.02,-0.03,-0.03,36
2.35,0.16,9.1,0.04,-0.02,-0.03,36
2.53,0.17,9.09,0.03,-0.01,-0.01,36
2.42,0.18,9.1,0.04,0.01,0.04,36
2.23,0.17,9.11,0.02,0.02,0.0,36
2.12,0.11,9.05,0.06,-0.02,-0.02,36
2.33,0.19,9.38,0.01,0.01,-0.06,36
2.4,0.2,8.96,-0.01,-0.04,-0.04,36
2.47,0.24,9.35,-0.04,-0.02,-0.02,36
2.17,0.2,9.28,-0.04,-0.02,-0.02,36
1.13,0.33,9.98,-0.23,0.12,-0.28,36
2.09,-0.51,10.38,-0.58,0.49,-0.54,36
1.5,0.15,12.55,-0.38,0.49,-0.63,36
6.06,2.75,21.68,-0.95,-0.96,0.01,36
4.05,1.83,19.91,-2.43,-0.97,0.77,36
4.56,2.09,16.85,-3.4,-0.68,0.85,36
4.24,2.98,15.41,-4.27,-0.63,0.96,36
2.47,3.8,10.16,-5.2,-0.64,1.29,36
2.91,4.18,6.39,-5.84,-0.81,1.46,36
2.05,4.54,-0.03,-6.56,-0.05,2.12,36
-0.61,-0.45,-11.82,-5.58,0.38,2.06,36
2.27,-0.15,8.89,0.03,0.01,-0.04,37
2.29,-0.15,9.36,0.05,-0.03,-0.04,37
2.21,-0.16,9.18,-0.04,0.02,-0.04,37
2.46,-0.01,8.98,-0.0,0.04,-0.06,37
2.27,-0.0,9.17,0.02,-0.04,0.02,37
2.22,0.02,9.26,0.0,-0.04,-0.01,37
2.38,-0.05,9.1,-0.01,-0.04,-0.02,37
2.21,-0.17,8.92,0.04,-0.05,-0.01,37
2.21,-0.02,9.17,0.05,-0.03,-0.05,37
2.34,0.04,9.28,0.03,-0.07,-0.06,37
2.5,0.05,9.21,-0.02,-0.02,-0.06,37
2.45,-0.02,8.82,0.01,-0.01,-0.04,37
2.52,0.1,9.35,0.0,0.05,-0.03,37
2.43,-0.01,9.11,-0.03,0.06,-0.02,37
2.15,-0.02,9.05,-0.03,0.05,-0.04,37
2.42,0.04,9.07,-0.0,0.02,-0.04,37
2.43,0.05,9.15,0.02,-0.05,0.02,37
2.14,-0.0,9.23,-0.0,0.01,0.0,37
2.14,-0.01,9.26,-0.07,0.02,-0.06,37
2.21,-0.06,8.83,-0.01,-0.04,-0.06,37
2.46,0.06,9.24,0.02,-0.07,-0.04,37
2.4,-0.05,9.04,-0.0,-0.01,-0.04,37
2.36,-0.08,8.98,0.02,0.03,-0.04,37
2.2,0.01,9.18,0.06,-0.03,-0.03,37
2.21,0.08,9.22,0.03,-0.05,-0.07,37
2.43,0.12,9.18,0.02,-0.05,-0.07,37
2.56,0.18,9.16,-0.01,-0.0,-0.06,37
2.3,0.1,9.09,-0.01,-0.04,-0.02,37
2.38,0.03,10.22,0.05,0.0,-0.08,37
2.78,-0.23,11.43,-0.68,0.65,-0.07,37
2.94,1.06,16.24,-0.52,0.31,-0.37,37
4.81,1.89,18.51,-1.43,-0.74,0.27,37
4.49,1.74,17.41,-2.55,-0.39,0.73,37
2.54,1.66,15.5,-3.52,0.03,0.82,37
1.92,1.83,12.37,-4.23,-0.25,0.82,37
1.3,1.03,8.84,-4.58,-0.64,0.89,37
0.96,0.2,5.21,-4.97,-0.13,0.85,37
1.48,-0.84,1.54,-4.94,-0.09,0.93,37
0.99,-2.76,-2.21,-4.44,0.22,0.97,37
0.78,-4.3,-4.62,-4.02,0.72,0.89,37
0.45,-5.76,-7.75,-2.97,0.41,0.72,37
0.38,-6.56,-7.99,-2.31,0.61,0.55,37
2.51,0.1,10.11,0.31,-0.17,-0.09,38
2.81,0.13,9.78,-0.05,-0.06,-0.04,38
2.66,-0.11,8.42,-0.03,0.02,-0.03,38
2.46,-0.04,9.14,0.12,-0.05,-0.03,38
2.36,0.01,9.23,0.03,-0.04,-0.05,38
2.7,0.09,9.12,0.07,-0.08,-0.05,38
2.73,0.12,9.04,0.05,-0.09,-0.03,38
2.7,0.16,9.08,0.04,-0.02,-0.04,38
2.52,0.09,9.0,0.05,-0.03,-0.04,38
2.56,0.16,9.38,-0.02,0.04,-0.09,38
2.83,0.19,8.75,-0.02,0.01,-0.07,38
2.84,0.23,9.13,0.03,-0.01,-0.02,38
2.69,0.23,9.05,-0.02,0.03,-0.01,38
2.61,0.18,8.99,0.02,-0.03,0.01,38
2.53,0.13,9.07,0.03,-0.04,-0.0,38
2.65,0.23,9.11,0.01,-0.03,-0.01,38
2.7,0.26,9.04,0.0,-0.01,-0.02,38
2.71,0.19,9.12,-0.0,-0.0,-0.0,38
2.61,0.2,8.99,-0.01,-0.02,-0.02,38
2.76,0.23,9.13,0.01,0.01,-0.02,38
2.8,0.26,9.06,-0.04,0.0,0.02,38
2.57,0.2,8.86,0.01,-0.01,0.01,38
2.54,0.14,9.27,-0.0,-0.04,0.01,38
2.76,0.18,8.98,-0.05,-0.01,-0.01,38
2.79,0.09,8.96,-0.02,-0.02,-0.01,38
2.6,0.16,8.9,0.0,-0.03,0.01,38
2.75,0.23,8.92,0.06,-0.05,-0.04,38
2.33,-0.03,8.77,0.1,-0.09,-0.0,38
2.83,0.42,9.55,0.08,-0.14,-0.08,38
3.17,0.38,9.03,-0.02,-0.08,-0.03,38
2.76,0.36,9.17,-0.08,0.05,-0.02,38
3.19,0.2,9.2,-0.12,0.16,-0.02,38
1.41,0.61,9.53,-0.29,0.59,-0.3,38
4.15,-0.16,9.77,-0.44,0.94,-0.41,38
1.3,0.53,13.6,-0.06,0.81,-0.1,38
4.3,1.77,18.95,-0.4,-0.87,-0.06,38
4.42,2.09,19.12,-1.77,-0.52,0.68,38
3.47,2.82,18.61,-2.94,-0.29,0.78,38
3.37,4.13,16.85,-4.14,-0.49,0.83,38
2.96,5.49,12.93,-5.7,-0.11,1.21,38
0.74,4.2,5.01,-6.45,-0.08,1.12,38
0.71,2.65,-0.68,-6.25,-0.07,1.14,38
0.33,0.36,-4.86,-5.71,0.49,0.91,38
0.2,-2.72,-9.87,-4.17,0.36,0.93,38
-0.17,-4.56,-8.2,-2.73,-0.09,0.64,38
0.36,-6.11,-10.61,-1.99,0.3,0.65,38
-1.74,-7.91,-13.28,-1.07,-0.17,0.59,38
2.5,0.04,9.14,0.07,-0.04,0.01,39
2.59,0.1,9.38,0.01,-0.01,-0.04,39
2.69,0.11,8.84,-0.03,-0.02,-0.04,39
2.8,0.11,8.92,0.05,-0.04,-0.03,39
2.66,0.1,9.15,0.04,-0.03,-0.01,39
2.77,0.18,9.1,-0.01,-0.01,-0.03,39
2.74,0.1,9.01,0.01,-0.02,0.01,39
2.62,0.15,9.11,0.0,-0.02,-0.02,39
2.65,0.16,9.03,-0.03,-0.02,-0.03,39
2.82,0.13,9.03,0.01,-0.02,-0.02,39
2.67,0.15,8.99,-0.02,-0.02,-0.03,39
2.79,0.17,9.18,-0.02,-0.03,-0.03,39
2.81,0.1,8.82,-0.03,0.01,-0.03,39
2.82,0.17,9.15,-0.03,0.06,-0.02,39
2.8,0.14,8.89,-0.03,-0.02,0.03,39
2.68,0.08,8.96,0.02,-0.01,0.03,39
2.72,0.08,9.04,0.0,0.0,0.01,39
2.74,0.12,9.0,0.02,0.0,0.02,39
2.7,0.15,9.1,0.0,-0.0,0.04,39
2.58,0.1,8.92,0.01,0.05,0.0,39
2.6,0.06,9.09,0.02,0.02,-0.01,39
2.63,0.13,9.11,0.0,0.02,-0.04,39
2.72,0.14,9.06,-0.0,0.01,-0.03,39
2.64,0.14,8.99,0.01,-0.01,-0.02,39
2.66,0.19,9.07,0.01,0.01,-0.03,39
2.61,0.14,9.04,0.02,-0.01,-0.02,39
2.56,0.19,9.09,0.02,-0.01,-0.03,39
2.74,0.2,9.21,0.01,-0.03,-0.02,39
2.65,0.15,8.94,-0.06,0.02,-0.01,39
2.72,0.11,8.93,0.01,-0.0,-0.01,39
2.65,-0.26,8.77,0.02,0.08,0.01,39
3.06,0.36,9.23,0.12,0.03,-0.05,39
2.69,-0.28,10.54,-0.19,1.15,0.01,39
3.4,1.0,13.86,-0.37,1.63,-0.02,39
3.0,2.46,21.12,-0.75,-0.29,-0.0,39
3.85,3.31,21.05,-2.47,-0.06,0.73,39
3.12,3.78,18.49,-3.76,0.56,0.67,39
0.74,4.48,15.32,-5.04,0.18,0.63,39
0.74,4.93,10.09,-5.86,-0.4,0.54,39
-0.17,4.48,4.6,-6.51,0.03,0.57,39
0.35,2.46,-3.78,-6.39,0.34,0.78,39
0.39,-1.21,-8.59,-5.03,0.28,0.73,39
-1.12,-4.3,-11.24,-3.51,0.41,0.69,39
1.86,-0.06,10.12,-0.03,0.06,0.06,40
1.95,-0.28,8.63,-0.13,0.15,-0.05,40
2.18,-0.21,8.74,0.06,-0.04,-0.05,40
2.37,0.05,9.35,0.07,-0.02,-0.06,40
2.41,0.09,9.49,-0.03,0.01,-0.01,40
2.32,-0.06,9.02,-0.04,0.04,0.01,40
2.05,-0.07,9.15,-0.05,0.02,0.02,40
2.08,-0.16,8.96,-0.02,0.02,-0.01,40
2.04,-0.17,8.95,0.06,-0.06,-0.02,40
2.18,-0.08,9.03,0.13,-0.13,-0.05,40
2.52,0.09,9.46,0.11,-0.05,-0.07,40
2.47,0.15,9.56,-0.06,0.01,-0.03,40
2.28,-0.01,8.95,-0.06,0.01,-0.01,40
2.21,-0.03,9.05,-0.06,0.03,-0.02,40
2.18,-0.03,8.9,0.03,-0.03,-0.02,40
2.29,-0.04,8.92,0.07,-0.05,-0.03,40
2.4,0.06,9.08,0.11,-0.07,-0.04,40
2.46,0.17,9.55,0.03,-0.04,-0.01,40
2.48,0.1,8.92,-0.02,0.01,0.0,40
2.3,0.07,9.08,0.04,-0.02,0.01,40
2.23,0.07,9.08,0.03,0.0,-0.0,40
2.29,0.1,9.04,0.04,0.02,-0.03,40
2.32,0.16,9.11,0.06,0.01,-0.05,40
2.38,0.23,9.4,0.01,0.01,-0.03,40
2.34,0.21,9.17,-0.02,0.02,-0.03,40
2.26,0.14,8.94,-0.01,0.0,-0.01,40
2.39,0.19,9.23,0.02,-0.02,-0.02,40
2.27,0.17,9.06,-0.0,-0.02,-0.02,40
2.39,0.18,9.19,-0.0,-0.03,-0.01,40
2.29,0.16,8.98,-0.01,-0.02,-0.02,40
2.29,0.19,9.12,-0.0,-0.02,-0.02,40
2.32,0.17,9.08,0.01,-0.03,-0.02,40
2.34,0.18,9.12,-0.01,-0.02,-0.03,40
2.38,0.21,9.14,-0.0,-0.0,-0.02,40
2.38,0.22,9.13,-0.03,0.02,-0.01,40
2.34,0.02,8.97,-0.01,0.03,-0.01,40
2.21,0.28,9.26,-0.01,0.03,-0.05,40
2.19,0.21,9.21,-0.02,0.02,-0.06,40
2.04,-0.07,9.05,-0.03,0.0,-0.1,40
2.59,0.28,9.54,-0.05,0.27,-0.16,40
2.58,-0.09,9.73,-0.16,0.46,-0.22,40
2.2,0.73,13.8,-0.04,0.81,-0.31,40
3.1,2.46,19.58,-1.05,-0.04,0.04,40
3.67,2.67,18.78,-1.9,-0.72,0.44,40
3.38,3.87,19.25,-3.0,-0.86,0.77,40
3.42,4.46,16.17,-4.26,-0.97,1.02,40
1.53,4.45,11.26,-5.43,-0.69,1.14,40
0.89,3.83,5.74,-6.11,-0.67,1.23,40
1.04,2.43,-0.88,-6.18,0.03,1.35,40
0.14,-0.56,-6.3,-5.51,0.74,1.33,40
-0.17,-3.87,-8.26,-3.86,-0.14,1.07,40
-0.1,-4.8,-10.64,-3.08,0.36,0.89,40
2.68,0.23,9.06,0.02,-0.06,-0.05,41
2.66,0.27,9.08,0.03,-0.06,-0.0,41
2.59,0.21,9.09,0.01,-0.02,0.01,41
2.42,0.25,9.05,0.02,-0.05,0.02,41
2.3,0.22,9.37,-0.0,-0.02,-0.03,41
2.56,0.14,8.89,-0.02,-0.01,-0.05,41
2.61,0.21,9.01,0.01,-0.02,-0.04,41
2.59,0.29,9.14,0.02,-0.01,-0.02,41
2.54,0.23,9.06,-0.01,-0.01,-0.03,41
2.51,0.22,9.06,-0.01,0.0,-0.03,41
2.6,0.25,9.04,-0.01,0.01,-0.05,41
2.66,0.25,9.08,0.0,-0.03,-0.02,41
2.6,0.28,9.11,-0.01,0.03,-0.04,41
2.42,0.21,9.06,-0.0,-0.02,-0.0,41
2.49,0.24,9.1,-0.02,-0.02,-0.04,41
2.55,0.21,8.95,-0.0,-0.01,-0.03,41
2.59,0.31,9.19,-0.0,-0.0,-0.02,41
2.44,0.21,8.98,-0.0,-0.02,-0.01,41
2.52,0.23,9.12,0.01,-0.0,-0.04,41
2.62,0.25,9.05,-0.0,-0.03,-0.02,41
2.62,0.29,9.11,0.0,-0.0,-0.02,41
2.53,0.23,9.02,-0.01,-0.01,-0.01,41
2.62,0.28,9.16,-0.01,0.03,-0.02,41
2.76,0.27,9.18,-0.05,0.07,-0.0,41
2.39,0.18,8.77,-0.03,0.08,0.02,41
2.33,0.22,9.29,0.02,-0.01,-0.01,41
2.36,0.2,9.01,-0.01,-0.02,-0.03,41
2.57,0.27,9.12,0.02,0.0,-0.04,41
2.59,0.26,9.07,-0.01,0.0,-0.01,41
2.4,0.24,9.15,0.01,-0.0,-0.01,41
2.44,0.24,9.0,-0.03,0.08,-0.03,41
2.51,0.24,9.08,0.01,-0.01,-0.01,41
2.4,0.14,9.16,-0.01,0.01,-0.0,41
2.4,0.13,9.14,-0.0,-0.01,-0.02,41
1.87,0.02,9.79,-0.02,0.04,-0.07,41
2.04,1.04,12.95,-0.75,0.61,-0.49,41
3.79,0.67,14.01,-0.77,0.8,-0.37,41
4.84,2.99,21.64,-1.56,-1.04,0.34,41
4.44,2.35,17.84,-3.11,-0.01,0.9,41
1.82,2.05,15.78,-3.91,-0.12,0.84,41
2.27,2.46,12.74,-4.41,-0.78,0.75,41
1.4,2.57,8.69,-5.24,-0.34,0.93,41
1.53,2.03,4.27,-5.64,-0.02,0.92,41
1.22,0.09,-2.32,-5.48,0.13,1.13,41
0.15,-2.84,-7.69,-4.67,0.84,1.05,41
-0.44,-5.06,-9.02,-3.23,0.61,0.64,41
-0.65,-6.54,-10.22,-2.33,0.13,0.5,41
0.32,-7.81,-11.35,-1.36,0.64,0.34,41
2.51,0.31,9.04,-0.01,0.01,-0.05,42
2.54,0.27,9.05,-0.02,-0.02,-0.0,42
2.44,0.23,8.94,0.01,-0.01,-0.02,42
2.55,0.3,9.18,0.01,-0.03,-0.01,42
2.44,0.29,9.26,0.01,-0.04,0.0,42
2.46,0.28,9.13,-0.04,-0.02,-0.01,42
2.43,0.23,8.86,-0.03,-0.01,-0.0,42
2.44,0.22,8.96,0.07,-0.02,-0.03,42
2.49,0.33,9.21,0.03,0.0,-0.04,42
2.45,0.28,9.12,0.05,-0.02,-0.03,42
2.48,0.37,9.23,-0.02,0.0,-0.03,42
2.49,0.32,8.98,-0.03,-0.03,-0.01,42
2.46,0.28,8.88,0.05,-0.03,-0.04,42
2.45,0.39,9.27,0.02,-0.04,-0.03,42
2.58,0.35,8.99,0.02,-0.03,-0.04,42
2.61,0.4,9.28,-0.02,-0.02,-0.01,42
2.46,0.32,8.94,-0.02,0.02,-0.03,42
2.49,0.31,8.96,0.02,-0.04,-0.01,42
2.52,0.39,9.13,0.04,-0.03,-0.05,42
2.59,0.4,8.97,0.01,-0.02,-0.03,42
2.58,0.42,9.14,0.04,-0.02,-0.03,42
2.56,0.42,9.04,-0.0,0.0,-0.03,42
2.57,0.42,9.19,0.01,-0.03,-0.02,42
2.59,0.4,8.97,-0.04,0.02,-0.02,42
2.56,0.37,8.89,0.02,-0.0,-0.01,42
2.56,0.45,9.2,0.02,-0.0,-0.01,42
2.45,0.43,9.06,-0.01,0.0,-0.02,42
2.54,0.47,9.04,0.02,-0.02,-0.03,42
2.64,0.49,9.17,0.01,-0.01,-0.02,42
2.62,0.53,9.03,-0.01,-0.03,0.0,42
2.43,0.37,9.02,0.01,-0.05,0.01,42
2.48,0.43,9.02,0.02,-0.02,-0.03,42
2.68,0.52,9.12,0.0,-0.02,-0.02,42
2.65,0.48,9.35,-0.04,-0.01,-0.02,42
1.93,0.83,10.42,-0.2,0.16,-0.12,42
3.23,1.24,13.62,-1.1,0.91,-0.2,42
1.74,0.62,15.56,-1.01,0.43,-0.6,42
